Customer_ID,feature_snapshot_date,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Utilization_Ratio,Monthly_Balance,credit_history_months,num_loan_types,log_Annual_Income,debt_to_income,emi_to_salary,investment_rate,has_credit_limit_change,balance_to_debt,inq_per_loan,Credit_Mix_vec,Payment_Behaviour_vec,Payment_of_Min_Amount_vec,Occupation_vec,Age_group_vec,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20
CUS_0x3003,2024-04-01,7.0,9.0,28.0,62,16.0,8.73,8.0,31.282689627940588,237.46392393409303,209,9,9.624494289481214,0.11908016046633049,0.06037330430784941,0.08452732383926764,1,0.13227493159718715,0.8,"(4,[2],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[7],[1.0])","(4,[0],[1.0])",126.0,123.0,207.0,138.0,89.0,185.0,125.0,66.0,154.0,252.0,140.0,159.0,-25.0,23.0,207.0,115.0,258.0,131.0,144.0,109.0
CUS_0x3040,2024-04-01,4.0,3.0,30.0,22,14.0,14.06,11.0,41.33587816299227,294.5810035468842,198,4,8.861832699179802,0.36421602557880695,0.03361634148138006,0.03623994969580385,1,0.11494855120784787,2.2,"(4,[0],[1.0])","(7,[2],[1.0])","(3,[0],[1.0])","(16,[3],[1.0])","(4,[0],[1.0])",99.0,71.0,-24.0,127.0,181.0,246.0,218.0,-62.0,271.0,76.0,41.0,134.0,240.0,252.0,-99.0,149.0,-69.0,68.0,-96.0,164.0
CUS_0x3176,2024-04-01,1.0,4.0,4.0,8,9.0,1.43,1.0,23.74447704963421,144.12361237219125,245,3,11.452340186129849,0.0124871774576119,0.027175942276510694,0.0908559541937192,1,0.12337191078218433,0.25,"(4,[2],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[5],[1.0])","(4,[0],[1.0])",198.0,39.0,202.0,65.0,208.0,86.0,150.0,177.0,236.0,144.0,132.0,154.0,-48.0,-4.0,32.0,239.0,41.0,164.0,158.0,176.0
CUS_0x3195,2024-04-01,2.0,7.0,32.0,10,1.0,8.17,3.0,37.14158930020225,1143.9639749294838,370,-1,12.089248225255211,0.007217827562030946,0.0,0.04212623668441484,1,0.8907452737898582,3.0,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[3],[1.0])","(4,[0],[1.0])",132.0,258.0,-33.0,132.0,56.0,252.0,82.0,266.0,157.0,225.0,16.0,12.0,184.0,78.0,73.0,55.0,258.0,23.0,-12.0,20.0
CUS_0x31b7,2024-04-01,2.0,3.0,1.0,10,5.0,16.64,4.0,35.18190175964736,263.7447964123919,278,3,10.348213116597561,0.0004595971185760566,0.02768276898949817,0.08241958772756393,1,17.25846130458878,0.039603960396039604,"(4,[1],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[1],[1.0])","(4,[1],[1.0])",83.0,160.0,196.0,-6.0,262.0,77.0,-9.0,159.0,214.0,275.0,9.0,71.0,178.0,33.0,-59.0,257.0,125.0,110.0,173.0,203.0
CUS_0x32e6,2024-04-01,10.0,6.0,2.0,5,9.0,1.18,5.0,33.748835157772305,604.889440607166,342,1,10.987440245817401,0.0009115995375365909,0.00675492621494136,0.03649378032521065,1,11.03623753382816,2.5,"(4,[2],[1.0])","(7,[2],[1.0])","(3,[2],[1.0])","(16,[7],[1.0])","(4,[0],[1.0])",192.0,139.0,-7.0,18.0,-139.0,88.0,133.0,218.0,131.0,131.0,42.0,-92.0,131.0,172.0,187.0,-27.0,171.0,261.0,66.0,8.0
CUS_0x3383,2024-04-01,3.0,7.0,3.0,15,8.0,8.65,3.0,33.2405108304551,94.07221903428513,354,3,11.911642254308509,0.0027357327777030533,0.021430686643540628,0.09346431695266541,1,0.2326779712048094,0.75,"(4,[1],[1.0])","(7,[2],[1.0])","(3,[1],[1.0])","(16,[0],[1.0])","(4,[0],[1.0])",261.0,147.0,68.0,-30.0,169.0,-74.0,-18.0,77.0,14.0,16.0,254.0,66.0,119.0,164.0,161.0,-59.0,230.0,61.0,144.0,103.0
CUS_0x33b5,2024-04-01,9.0,10.0,32.0,30,16.0,10.02,13.0,26.30362067784073,14.401593491907933,206,6,11.2739360281226,0.02555068227606197,1.8985176474109267,0.06492967993325546,1,0.007651368902841609,1.8571428571428572,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[2],[1.0])","(16,[10],[1.0])","(4,[3],[1.0])",161.0,258.0,12.0,261.0,179.0,252.0,57.0,52.0,248.0,117.0,254.0,49.0,3.0,158.0,102.0,13.0,210.0,19.0,71.0,68.0
CUS_0x33f0,2024-04-01,6.0,4.0,19.0,4,20.0,16.85,12.0,28.37103303737792,688.1635979007576,242,3,11.21790828964021,0.008605558382138907,6.163114145375423,0.08450563917891635,1,1.0739654011232003,3.0,"(4,[2],[1.0])","(7,[3],[1.0])","(3,[2],[1.0])","(16,[5],[1.0])","(4,[0],[1.0])",-26.0,191.0,151.0,55.0,58.0,97.0,-1.0,136.0,69.0,106.0,254.0,44.0,-48.0,-137.0,253.0,228.0,258.0,42.0,2.0,70.0
CUS_0x347c,2024-04-01,8.0,10.0,16.0,31,23.0,6.15,14.0,38.06116173306175,448.91284625703423,146,6,11.104379616250153,0.07043811764989107,0.05102962043063062,0.1228756974506997,1,0.09608533309777918,2.0,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[0],[1.0])","(4,[0],[1.0])",128.0,258.0,80.0,72.0,190.0,126.0,214.0,2.0,206.0,128.0,-83.0,58.0,183.0,10.0,105.0,68.0,16.0,104.0,137.0,43.0
CUS_0x34a8,2024-04-01,7.0,6.0,12.0,15,11.0,6.27,2.0,32.84563427846417,639.2144126899411,363,3,11.309183112351302,0.0028339805497917363,0.019358108240902505,0.023898425325960527,1,2.7576430594845847,0.5,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[7],[1.0])","(4,[0],[1.0])",212.0,121.0,-33.0,153.0,140.0,4.0,149.0,195.0,139.0,74.0,132.0,21.0,-28.0,256.0,-46.0,102.0,258.0,261.0,129.0,145.0
CUS_0x34b5,2024-04-01,4.0,6.0,10.0,28,14.0,8.14,5.0,26.665366346064225,165.4785689474586,346,2,11.844992297748243,0.008122131139308071,0.014039525326646771,0.09666864393075614,1,0.14692310382795748,1.6666666666666667,"(4,[2],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[3],[1.0])","(4,[1],[1.0])",-75.0,114.0,87.0,81.0,208.0,100.0,83.0,40.0,151.0,275.0,139.0,253.0,108.0,203.0,255.0,15.0,-19.0,188.0,-56.0,16.0
CUS_0x3582,2024-04-01,5.0,5.0,6.0,12,8.0,7.1,4.0,44.59866843719232,1007.9607456870302,290,2,11.747720948098143,0.00544103068508831,0.016340991950797922,0.009960557615331465,1,1.4641717394964884,1.3333333333333333,"(4,[1],[1.0])","(7,[6],[1.0])","(3,[1],[1.0])","(16,[9],[1.0])","(4,[0],[1.0])",9.0,146.0,141.0,85.0,262.0,136.0,169.0,149.0,123.0,25.0,151.0,135.0,215.0,-44.0,114.0,168.0,31.0,4.0,105.0,262.0
CUS_0x3606,2024-04-01,5.0,3.0,9.0,12,13.0,11.56,1.0,34.668482833677025,1256.131485556204,322,1,12.008782496244153,0.006048889070791436,2.765960023598983,0.019998456363637767,1,1.2645035412014083,0.5,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[0],[1.0])","(4,[2],[1.0])",236.0,60.0,18.0,229.0,262.0,-21.0,218.0,42.0,231.0,208.0,134.0,253.0,110.0,169.0,1.0,218.0,10.0,62.0,37.0,262.0
CUS_0x36a1,2024-04-01,0.0,4.0,11.0,10,10.0,4.18,3.0,33.59769840328778,357.9525963319413,351,-1,9.863496722919272,0.025958103066902962,0.0,0.0375868428185898,1,0.7181781003420126,0.0297029702970297,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[6],[1.0])","(4,[1],[1.0])",203.0,77.0,-49.0,17.0,62.0,159.0,231.0,189.0,16.0,159.0,187.0,153.0,10.0,81.0,255.0,-45.0,13.0,-119.0,17.0,-50.0
CUS_0x36f2,2024-04-01,4.0,4.0,15.0,27,16.0,8.58,0.0,27.270313365916763,265.25366038067773,356,1,9.639991622977176,0.012337303799029297,0.009113633100562495,0.11559403300500594,1,1.3969970112843157,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[5],[1.0])","(4,[1],[1.0])",186.0,141.0,210.0,261.0,243.0,-71.0,175.0,215.0,97.0,-14.0,-10.0,93.0,194.0,171.0,144.0,154.0,82.0,62.0,-55.0,82.0
CUS_0x36fd,2024-04-01,5.0,4.0,25.0,10,11.0,16.04,10.0,34.35133627896061,285.54020273084467,227,7,9.94587296428252,0.07030455867531425,0.044616522349278265,0.038125995975145245,1,0.1951948627906869,1.25,"(4,[0],[1.0])","(7,[4],[1.0])","(3,[2],[1.0])","(16,[12],[1.0])","(4,[3],[1.0])",99.0,-24.0,183.0,72.0,179.0,-83.0,124.0,-8.0,165.0,125.0,81.0,116.0,258.0,67.0,-8.0,19.0,239.0,18.0,152.0,250.0
CUS_0x36ff,2024-04-01,6.0,6.0,19.0,28,16.0,16.18,12.0,34.73462567768252,192.76522403560887,76,5,10.731643221776894,0.021513105845852483,0.03556057545844183,0.08621616516775228,1,0.19653439364202502,2.0,"(4,[0],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[2],[1.0])","(4,[3],[1.0])",77.0,258.0,43.0,152.0,133.0,-95.0,248.0,-88.0,71.0,179.0,-24.0,253.0,230.0,63.0,58.0,199.0,208.0,36.0,73.0,262.0
CUS_0x3809,2024-04-01,3.0,5.0,10.0,13,23.0,0.84,2.0,31.875082369011466,758.2408018863492,363,3,11.593570360523012,0.01345469530553857,0.020391337087340318,0.10317724825527277,1,0.5202167923193688,0.5,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[11],[1.0])","(4,[1],[1.0])",-155.0,61.0,152.0,57.0,-33.0,85.0,12.0,180.0,212.0,-32.0,106.0,102.0,139.0,127.0,137.0,61.0,77.0,240.0,232.0,217.0
CUS_0x3821,2024-04-01,7.0,7.0,12.0,13,21.0,15.47,1.0,24.73607896117894,309.9286288520571,224,4,9.702997340785812,0.05348212425434987,0.028762632889999085,0.025373169207340496,1,0.354811745540507,0.2,"(4,[0],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[2],[1.0])","(4,[2],[1.0])",113.0,252.0,55.0,85.0,75.0,188.0,96.0,24.0,49.0,205.0,-45.0,144.0,204.0,99.0,66.0,75.0,-21.0,56.0,-1.0,-8.0
CUS_0x38bc,2024-04-01,1.0,7.0,12.0,16,9.0,10.75,4.0,35.515098870828744,276.8552158324112,226,2,9.56551904706278,0.03803186334047351,0.02552738221487343,0.0886576992810155,1,0.5112331478057244,1.3333333333333333,"(4,[2],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[7],[1.0])","(4,[0],[1.0])",65.0,-67.0,238.0,197.0,48.0,-79.0,168.0,223.0,112.0,7.0,111.0,-9.0,38.0,147.0,-211.0,239.0,242.0,261.0,-100.0,139.0
CUS_0x38c2,2024-04-01,8.0,3.0,14.0,7,14.0,11.53,2.0,32.40505083630552,411.9492915565904,398,2,10.459134331508658,0.037344211470808936,0.012631826949533307,3.6495950774261594,1,0.3169535652494804,0.6666666666666666,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[2],[1.0])","(16,[13],[1.0])","(4,[2],[1.0])",104.0,74.0,218.0,117.0,201.0,109.0,179.0,115.0,134.0,138.0,-12.0,130.0,-59.0,108.0,161.0,257.0,130.0,38.0,161.0,256.0
CUS_0x3966,2024-04-01,7.0,9.0,29.0,24,17.0,18.53,8.0,40.98788181594508,473.92193653906264,222,4,10.76365693263553,0.040925747209401404,0.023445608474061998,0.02464744664253772,1,0.24536034456272837,1.6,"(4,[3],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[2],[1.0])",1.0,258.0,147.0,236.0,-32.0,194.0,230.0,-145.0,-29.0,112.0,127.0,133.0,125.0,102.0,221.0,164.0,157.0,80.0,227.0,-195.0
CUS_0x39d7,2024-04-01,6.0,5.0,15.0,21,17.0,17.14,6.0,25.30344389537089,270.1391883594466,135,2,9.922245516714694,0.07314745297786414,0.01802351061099571,0.09387957696118139,1,0.18177131925012344,2.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[6],[1.0])","(4,[0],[1.0])",51.0,239.0,173.0,50.0,191.0,145.0,117.0,188.0,140.0,183.0,172.0,-225.0,85.0,76.0,255.0,-66.0,9.0,241.0,-135.0,33.0
CUS_0x39e5,2024-04-01,5.0,9.0,32.0,30,15.0,19.44,6.0,40.19736267764022,292.68492002559367,168,5,9.89831921968332,0.13067563288753523,0.04789959111849013,0.04287602439704794,1,0.1129105742416855,1.0,"(4,[0],[1.0])","(7,[2],[1.0])","(3,[2],[1.0])","(16,[4],[1.0])","(4,[3],[1.0])",157.0,-4.0,9.0,118.0,55.0,115.0,29.0,30.0,132.0,247.0,69.0,249.0,45.0,73.0,255.0,247.0,43.0,201.0,126.0,184.0
CUS_0x3a57,2024-04-01,0.0,4.0,6.0,17,3.0,11.9,2.0,35.84877411722797,807.6328199352167,364,1,11.331633537925592,0.01165811028111281,5.976233095298837,0.011825795471559783,1,0.8306363775772377,1.0,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[6],[1.0])","(4,[0],[1.0])",-106.0,-9.0,10.0,-19.0,226.0,104.0,196.0,103.0,-19.0,264.0,254.0,157.0,138.0,218.0,168.0,212.0,186.0,123.0,261.0,48.0
CUS_0x3b33,2024-04-01,7.0,6.0,28.0,32,16.0,27.12,9.0,35.40093497464307,165.71152337060482,23,9,10.59374205332917,0.12130689496610962,0.06258522899513708,0.06700014004537466,1,0.03444979673970913,0.9,"(4,[3],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[5],[1.0])","(4,[0],[1.0])",55.0,177.0,261.0,2.0,-21.0,17.0,129.0,248.0,178.0,143.0,52.0,19.0,-13.0,136.0,-28.0,174.0,56.0,-93.0,108.0,-81.0
CUS_0x3b4c,2024-04-01,3.0,7.0,9.0,23,19.0,15.86,8.0,31.643285442804,385.4302560687803,212,6,10.377592447582009,0.03838630677487613,0.030765069410841017,0.03065747983897679,1,0.31304854632478696,1.1428571428571428,"(4,[0],[1.0])","(7,[2],[1.0])","(3,[0],[1.0])","(16,[6],[1.0])","(4,[2],[1.0])",186.0,73.0,55.0,-1.0,63.0,-41.0,265.0,222.0,162.0,275.0,142.0,179.0,-20.0,68.0,112.0,101.0,-51.0,244.0,83.0,156.0
CUS_0x3cf7,2024-04-01,10.0,5.0,18.0,27,20.0,7.11,11.0,29.194058462219974,242.9041726804104,99,9,9.789846178347052,0.18937784709011424,0.09136045109357445,0.042387665536572944,1,0.07212493536675757,0.10891089108910891,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",261.0,258.0,-66.0,221.0,262.0,53.0,95.0,147.0,256.0,-149.0,126.0,73.0,63.0,118.0,105.0,150.0,258.0,153.0,182.0,97.0
CUS_0x3d40,2024-04-01,0.0,3.0,3.0,0,11.0,0.89,4.0,34.288393451913336,469.17076823900663,387,1,11.319475658248745,0.007130833800098822,0.008104904600878605,0.06315899605843163,1,0.7987136347620132,2.0,"(4,[2],[1.0])","(7,[6],[1.0])","(3,[1],[1.0])","(16,[10],[1.0])","(4,[2],[1.0])",-31.0,258.0,30.0,123.0,46.0,-57.0,37.0,81.0,34.0,242.0,233.0,43.0,206.0,85.0,130.0,72.0,55.0,179.0,167.0,197.0
CUS_0x3d71,2024-04-01,1.0,7.0,2.0,10,2.0,8.49,4.0,39.554156388609854,741.1976946728928,294,-1,11.76504854398276,0.007233004215878337,0.0,0.05628699162664824,1,0.7965973260702287,4.0,"(4,[2],[1.0])","(7,[2],[1.0])","(3,[1],[1.0])","(16,[9],[1.0])","(4,[0],[1.0])",192.0,133.0,226.0,87.0,38.0,66.0,79.0,224.0,133.0,50.0,6.0,165.0,-24.0,147.0,-56.0,102.0,154.0,261.0,115.0,-10.0
CUS_0x3de8,2024-04-01,7.0,6.0,16.0,12,16.0,17.84,5.0,38.684503974627134,654.1373382609197,330,-1,11.239988677828375,0.014812763313599363,0.0,0.03565924862436283,1,0.5805587599568612,5.0,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[2],[1.0])","(16,[10],[1.0])","(4,[0],[1.0])",-68.0,-4.0,45.0,25.0,262.0,252.0,265.0,61.0,68.0,179.0,-155.0,243.0,161.0,65.0,34.0,29.0,193.0,-45.0,163.0,-136.0
CUS_0x3f49,2024-04-01,2.0,5.0,7.0,7,0.0,8.99,4.0,36.57065957521312,854.718710536467,280,4,11.722993341026417,0.000293492633667212,0.02531892854397926,0.015825182615428646,1,22.997009151745957,0.8,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[4],[1.0])","(4,[1],[1.0])",96.0,54.0,261.0,103.0,198.0,169.0,217.0,3.0,216.0,99.0,36.0,242.0,123.0,129.0,203.0,-105.0,157.0,79.0,84.0,164.0
CUS_0x4068,2024-04-01,5.0,5.0,8.0,12,20.0,1.15,5.0,31.07537317585505,825.8061484152981,342,-1,11.534081098109683,0.003932812535185205,0.0,0.03452952211662145,1,2.0532075502627287,5.0,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[10],[1.0])","(4,[2],[1.0])",34.0,98.0,24.0,198.0,96.0,124.0,55.0,65.0,57.0,11.0,180.0,88.0,72.0,23.0,172.0,-55.0,157.0,18.0,62.0,24.0
CUS_0x4098,2024-04-01,10.0,8.0,32.0,22,15.0,18.15,14.0,34.16858861683881,304.84635305368715,108,5,9.806656116207629,0.21099658591024215,0.03835786881142776,0.053036273140023876,1,0.07982480694190146,2.3333333333333335,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[2],[1.0])","(16,[12],[1.0])","(4,[2],[1.0])",148.0,92.0,-46.0,100.0,138.0,79.0,80.0,-2.0,33.0,127.0,144.0,133.0,82.0,236.0,45.0,181.0,49.0,87.0,187.0,196.0
CUS_0x40d,2024-04-01,4.0,4.0,16.0,10,13.0,13.86,8.0,28.772872599416104,168.10036738739808,120,7,9.793067034408697,0.04219072373619072,0.03520732847041502,0.1344184883873734,1,0.2235003534065531,1.0,"(4,[0],[1.0])","(7,[6],[1.0])","(3,[0],[1.0])","(16,[0],[1.0])","(4,[1],[1.0])",217.0,9.0,173.0,86.0,46.0,208.0,97.0,266.0,198.0,-19.0,146.0,61.0,22.0,150.0,207.0,23.0,219.0,19.0,-91.0,135.0
CUS_0x40d1,2024-04-01,0.0,4.0,3.0,4,5.0,1.97,5.0,33.50895219854172,1131.3159376302847,266,2,11.927932107514403,0.005809503131576946,0.01193313631185192,0.015961914794849624,1,1.2855831622315275,1.6666666666666667,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[2],[1.0])","(16,[10],[1.0])","(4,[0],[1.0])",157.0,-1.0,227.0,164.0,21.0,29.0,159.0,149.0,-37.0,160.0,112.0,5.0,-60.0,169.0,49.0,29.0,61.0,2.0,261.0,92.0
CUS_0x411d,2024-04-01,7.0,7.0,29.0,38,15.0,4.03,9.0,37.61825267624372,226.82661624117577,93,7,9.624769185769072,0.16838651449019693,0.07041217888494102,0.062039060528920525,1,0.08935989089842708,1.125,"(4,[3],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[9],[1.0])","(4,[2],[1.0])",39.0,114.0,261.0,159.0,77.0,129.0,186.0,30.0,268.0,86.0,194.0,127.0,-87.0,90.0,255.0,-68.0,53.0,80.0,60.0,74.0
CUS_0x41ac,2024-04-01,2.0,3.0,8.0,13,8.0,9.24,8.0,39.42131690239778,588.6643614276786,299,1,10.701962523218425,0.004310016045275082,0.00508973586569725,0.007599102740641515,1,3.0623960603878397,4.0,"(4,[2],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[0],[1.0])","(4,[1],[1.0])",21.0,134.0,44.0,224.0,115.0,60.0,-40.0,223.0,183.0,96.0,44.0,-169.0,78.0,169.0,255.0,59.0,21.0,202.0,179.0,143.0
CUS_0x41be,2024-04-01,7.0,3.0,10.0,27,14.0,7.66,5.0,27.04114487455388,426.55971923589465,225,2,11.192504199524857,0.0140449066685477,0.017067003530077837,0.05558756842187732,1,0.41899545219306833,0.00639386189258312,"(4,[0],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[13],[1.0])","(4,[0],[1.0])",-17.0,77.0,84.0,104.0,218.0,41.0,124.0,28.0,56.0,81.0,9.0,-74.0,-5.0,151.0,43.0,131.0,66.0,-21.0,261.0,183.0
CUS_0x41d3,2024-04-01,0.0,3.0,12.0,11,2.0,6.05,3.0,35.678827881727095,266.93600394665094,192,-1,11.050529305408624,0.0010902344464543403,0.0,0.1024359149220846,1,3.8463394192743463,3.0,"(4,[2],[1.0])","(7,[2],[1.0])","(3,[1],[1.0])","(16,[3],[1.0])","(4,[1],[1.0])",261.0,-7.0,165.0,129.0,106.0,215.0,-105.0,-16.0,129.0,-5.0,202.0,192.0,132.0,122.0,-62.0,-83.0,130.0,-73.0,-57.0,155.0
CUS_0x41eb,2024-04-01,9.0,7.0,32.0,35,23.0,18.41,6.0,34.19226539407803,392.9185708210297,156,8,11.089803589560596,0.05599567510658035,0.05096186884454341,0.022603338831820356,1,0.1073725017297714,0.6666666666666666,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",9.0,-39.0,92.0,64.0,119.0,219.0,-36.0,266.0,76.0,219.0,59.0,253.0,92.0,-173.0,132.0,-99.0,186.0,170.0,102.0,-1.0
CUS_0x4211,2024-04-01,8.0,6.0,32.0,23,17.0,2.78,14.0,39.03377321512298,364.5344000390651,10,7,10.37666738231233,0.134348541203297,0.04038095974230293,0.031055929953373265,1,0.0847354670997849,1.75,"(4,[3],[1.0])","(7,[2],[1.0])","(3,[0],[1.0])","(16,[14],[1.0])","(4,[0],[1.0])",102.0,135.0,119.0,118.0,189.0,100.0,-88.0,14.0,-34.0,163.0,146.0,-116.0,42.0,256.0,140.0,183.0,98.0,63.0,68.0,-155.0
CUS_0x4250,2024-04-01,6.0,5.0,22.0,55,21.0,24.98,8.0,32.79908758845814,336.4450444711765,75,8,10.985624532239823,0.04574956311108957,0.1162047579009177,0.042057805907477916,1,0.12492782418817991,0.8888888888888888,"(4,[3],[1.0])","(7,[6],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[0],[1.0])",234.0,101.0,185.0,261.0,192.0,27.0,-102.0,266.0,82.0,42.0,25.0,59.0,106.0,256.0,46.0,210.0,207.0,170.0,-17.0,228.0
CUS_0x42ec,2024-04-01,1.0,3.0,6.0,11,8.0,10.83,6.0,41.058577342047954,747.9231718975482,263,4,11.65752239558114,0.009346526318485787,0.023087687649899585,0.027215025176078347,1,0.69276744297037,1.2,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[4],[1.0])","(4,[1],[1.0])",202.0,6.0,-21.0,28.0,203.0,-233.0,97.0,147.0,-29.0,209.0,-7.0,211.0,72.0,184.0,23.0,96.0,87.0,171.0,171.0,169.0
CUS_0x432b,2024-04-01,3.0,5.0,14.0,17,11.0,10.45,4.0,28.11244676544569,301.0888492766509,209,3,9.884370989843799,0.00856212381442616,0.019802240914145744,0.03037963722618723,1,1.7875079838855081,1.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[1],[1.0])",45.0,75.0,156.0,128.0,146.0,59.0,150.0,129.0,21.0,223.0,19.0,46.0,85.0,88.0,32.0,170.0,-49.0,24.0,188.0,-54.0
CUS_0x4333,2024-04-01,3.0,10.0,3.0,0,4.0,6.73,3.0,35.623609040507546,725.3324220331456,226,3,11.668303962149741,0.011235681876551665,0.01953266867807777,0.032018499707684896,1,0.553000077683903,0.75,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[7],[1.0])","(4,[0],[1.0])",1.0,-34.0,53.0,101.0,-39.0,173.0,202.0,219.0,248.0,-37.0,126.0,78.0,-30.0,118.0,212.0,126.0,109.0,6.0,18.0,5.0
CUS_0x4354,2024-04-01,5.0,4.0,9.0,5,12.0,5.3599999999999985,7.0,37.9763233063718,723.8938722364284,261,1,11.313698859641157,0.007631771073229708,0.0096750877970008,0.01986381482985396,1,1.1573857967754955,3.5,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[10],[1.0])","(4,[2],[1.0])",71.0,124.0,191.0,59.0,-130.0,151.0,265.0,139.0,194.0,77.0,-208.0,97.0,-31.0,196.0,165.0,180.0,152.0,225.0,-12.0,0.0
CUS_0x43a2,2024-04-01,10.0,9.0,32.0,49,21.0,5.98,12.0,37.56851147891527,288.03192042594463,156,3,9.104034965605251,0.29623755769337706,0.015516930352358592,0.0759250301728477,1,0.10847022105438849,3.0,"(4,[3],[1.0])","(7,[6],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[0],[1.0])",42.0,-2.0,184.0,5.0,61.0,95.0,109.0,-71.0,71.0,-87.0,91.0,83.0,-63.0,166.0,255.0,92.0,27.0,88.0,-52.0,134.0
CUS_0x43dd,2024-04-01,10.0,6.0,28.0,62,23.0,14.36,9.0,38.44127080998189,324.4321319943801,36,5,9.565944142413372,0.2258980464485278,25.926616308940826,0.02705857857537098,1,0.10091982782506687,1.5,"(4,[3],[1.0])","(7,[4],[1.0])","(3,[2],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",-86.0,258.0,-23.0,261.0,262.0,140.0,-115.0,131.0,35.0,205.0,-185.0,32.0,-4.0,165.0,198.0,146.0,106.0,-67.0,-12.0,112.0
CUS_0x4409,2024-04-01,6.0,5.0,29.0,60,23.0,1.96,12.0,30.722005153503,145.82159762972978,62,9,11.325396613721326,0.030762895094023537,0.08136790081729522,1.4143684750467682,1,0.05754866130058472,1.2,"(4,[3],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[15],[1.0])","(4,[3],[1.0])",232.0,159.0,2.0,63.0,-30.0,-10.0,82.0,156.0,8.0,135.0,7.0,210.0,31.0,60.0,188.0,-67.0,-48.0,19.0,203.0,49.0
CUS_0x4491,2024-04-01,3.0,4.0,1.0,6,9.0,-4.27,3.0,28.468041459731428,244.3966295438329,246,3,10.295164032945383,0.006524682333204232,0.027033774577976854,0.08413877340739727,1,1.2645399852820411,0.75,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[9],[1.0])","(4,[0],[1.0])",157.0,73.0,179.0,21.0,144.0,-74.0,-11.0,-2.0,-104.0,121.0,53.0,158.0,153.0,256.0,198.0,88.0,234.0,232.0,-118.0,41.0
